# ================================================================================
# Inverse MPM Material Learning - Experiment Results
# Target: E*=450, nu=0.35, Neo-Hookean block-drop, MPM 8192 particles, 64 steps
# Tasks: dual-parameter external noisy, dual-parameter clean, single-E clean
# Methods: NN+FD and derivative-free baseline
# ================================================================================

## SECTION 1: Per-Epoch / Per-Search-Step Data
task,method,row_type,epoch_or_iter,loss,E_pred,nu_pred,E_abs_error,nu_abs_error,dL_dE_est,dL_dnu_est,h_mse,s_mse,F_mse,step_time_s,cumulative_time_s,E_true,nu_true,N_particles,N_steps,learn_param,obs_mode,noise_h,notes
SingleE_Clean,NN+FD,epoch,96,2.461478e-11,450.031708,0.35,0.031708,5.960465e-09,-2.035421e-10,0,,,,0.465118,87.663207,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,97,1.470295e-10,450.059784,0.35,0.059784,5.960465e-09,9.363148e-09,0,,,,0.465541,88.128748,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,98,4.982981e-10,450.079041,0.35,0.079041,5.960465e-09,1.712623e-08,0,,,,0.468396,88.597144,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,NN+FD,epoch,99,8.704255e-10,450.088379,0.35,0.088379,5.960465e-09,2.228372e-08,0,,,,0.469011,89.066155,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,0,4.281432e-04,513.525513,0.35,63.525513,0,,,,,,0.336154,0.336154,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,1,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.336762,0.672917,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,2,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.333917,1.006834,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,3,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.334478,1.341313,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,4,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.341912,1.683224,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,5,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.332001,2.015225,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,6,2.386386e-06,445.898041,0.35,4.101959,0,,,,,,0.331281,2.346507,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,7,1.816860e-08,449.666779,0.35,0.333221,0,,,,,,0.331677,2.678183,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,8,1.816860e-08,449.666779,0.35,0.333221,0,,,,,,0.333384,3.011567,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,9,1.816860e-08,449.666779,0.35,0.333221,0,,,,,,0.334888,3.346455,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,10,1.816860e-08,449.666779,0.35,0.333221,0,,,,,,0.333354,3.679809,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,11,1.816860e-08,449.666779,0.35,0.333221,0,,,,,,0.330993,4.010803,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,12,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.332599,4.343401,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,13,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.335211,4.678612,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,14,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.330186,5.008798,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,15,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.334157,5.342956,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,16,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.35148,5.694435,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,17,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.335288,6.029723,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,18,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.330813,6.360536,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,19,3.399640e-11,450.006622,0.35,0.006622,0,,,,,,0.333713,6.694249,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,20,2.687043e-11,449.99939,0.35,6.103516e-04,0,,,,,,0.340425,7.034674,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,21,2.687043e-11,449.99939,0.35,6.103516e-04,0,,,,,,0.336961,7.371635,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,22,2.530192e-11,450.002136,0.35,0.002136,0,,,,,,0.334488,7.706123,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,iteration,23,2.530192e-11,450.002136,0.35,0.002136,0,,,,,,0.330608,8.036732,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,0,0.002642,336.474518,0.35,113.525482,0,,,3.114435e-06,1.058266e-08,5.277587e-04,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,1,4.281432e-04,513.525513,0.35,63.525513,0,,,3.913502e-07,1.743866e-09,8.554688e-05,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,2,0.00199,622.949036,0.35,172.949036,0,,,1.952050e-06,8.080729e-09,3.976896e-04,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,3,2.386386e-06,445.898041,0.35,4.101959,0,,,2.208917e-09,9.750494e-12,4.768159e-07,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,4,3.505859e-04,404.101959,0.35,45.898041,0,,,3.488688e-07,1.411964e-09,7.004459e-05,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,5,5.962764e-05,471.729431,0.35,21.729431,0,,,5.475705e-08,2.411834e-10,1.191409e-05,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,6,6.031975e-05,429.93335,0.35,20.06665,0,,,5.837482e-08,2.437777e-10,1.205179e-05,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,7,4.488786e-06,455.76474,0.35,5.76474,0,,,4.055640e-09,1.838693e-11,8.969093e-07,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,8,1.485426e-05,439.800079,0.35,10.199921,0,,,1.413493e-08,6.039415e-11,2.967904e-06,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,9,1.816860e-08,449.666779,0.35,0.333221,0,,,1.422940e-11,2.520707e-13,3.630371e-09,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,10,5.422685e-07,451.996002,0.35,1.996002,0,,,5.079129e-10,2.397828e-12,1.083473e-07,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,11,4.357081e-07,448.227234,0.35,1.772766,0,,,4.097567e-10,1.943954e-12,8.705578e-08,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,12,4.627251e-08,450.556458,0.35,0.556458,0,,,4.387699e-11,3.744417e-13,9.244977e-09,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,13,1.079789e-07,449.116943,0.35,0.883057,0,,,9.767225e-11,6.159769e-13,2.157501e-08,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,14,3.399640e-11,450.006622,0.35,0.006622,0,,,1.033798e-12,1.927760e-13,6.206969e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,15,6.429993e-09,450.216644,0.35,0.216644,0,,,6.381479e-12,2.189911e-13,1.284284e-09,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,16,3.877030e-09,449.876801,0.35,0.123199,0,,,2.848943e-12,2.008740e-13,7.744344e-10,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,17,1.057814e-09,450.086822,0.35,0.086823,0,,,2.003550e-12,1.968584e-13,2.107684e-10,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,18,2.029278e-09,449.957031,0.35,0.042969,0,,,1.478859e-12,1.934098e-13,4.051729e-10,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,19,2.032318e-10,450.037262,0.35,0.037262,0,,,1.306386e-12,1.936040e-13,3.999787e-11,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,20,4.814541e-11,449.987671,0.35,0.012329,0,,,1.138478e-12,1.930649e-13,9.015256e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,21,6.944170e-11,450.01831,0.35,0.018311,0,,,1.153605e-12,1.927055e-13,1.327221e-11,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,22,2.687043e-11,449.99939,0.35,6.103516e-04,0,,,1.034228e-12,1.928683e-13,4.781504e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,23,3.050046e-11,449.994904,0.35,0.005096,0,,,1.013092e-12,1.928313e-13,5.511811e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,24,2.530192e-11,450.002136,0.35,0.002136,0,,,1.095138e-12,1.929788e-13,4.455399e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,evaluation,25,2.681561e-11,450.003845,0.35,0.003845,0,,,1.138728e-12,1.928607e-13,4.749655e-12,,,450,0.35,8192,64,E,full,0,"clean simulated target, recover E only"

## SECTION 2: Convergence Milestones
task,method,parameter,threshold,epoch_or_iter_reached,value_at_threshold,loss_at_threshold
DualParam_External_Noisy,NN+FD,E,20,3,,7.062533e-07
DualParam_External_Noisy,NN+FD,E,10,7,,5.845744e-07
DualParam_External_Noisy,NN+FD,E,5,9,,5.547633e-07
DualParam_External_Noisy,NN+FD,E,2,10,,5.470680e-07
DualParam_External_Noisy,NN+FD,E,1,11,,5.374459e-07
DualParam_External_Noisy,NN+FD,E,0.5,48,,8.629702e-08
DualParam_External_Noisy,NN+FD,E,0.1,63,,8.559872e-08
DualParam_External_Noisy,NN+FD,nu,0.05,18,,3.615953e-07
DualParam_External_Noisy,NN+FD,nu,0.02,25,,1.558607e-07
DualParam_External_Noisy,NN+FD,nu,0.01,27,,1.073153e-07
DualParam_External_Noisy,NN+FD,nu,0.005,28,,9.523495e-08
DualParam_External_Noisy,NN+FD,nu,0.001,50,,8.362249e-08
DualParam_External_Noisy,Baseline_Search,E,20,1,,1.806803e-07
DualParam_External_Noisy,Baseline_Search,E,10,2,,8.584906e-08
DualParam_External_Noisy,Baseline_Search,E,5,2,,8.584906e-08
DualParam_External_Noisy,Baseline_Search,E,2,NOT_REACHED,,
DualParam_External_Noisy,Baseline_Search,E,1,NOT_REACHED,,
DualParam_External_Noisy,Baseline_Search,E,0.5,NOT_REACHED,,
DualParam_External_Noisy,Baseline_Search,E,0.1,NOT_REACHED,,
DualParam_External_Noisy,Baseline_Search,nu,0.05,0,,4.685224e-07
DualParam_External_Noisy,Baseline_Search,nu,0.02,0,,4.685224e-07
DualParam_External_Noisy,Baseline_Search,nu,0.01,0,,4.685224e-07
DualParam_External_Noisy,Baseline_Search,nu,0.005,2,,8.584906e-08
DualParam_External_Noisy,Baseline_Search,nu,0.001,NOT_REACHED,,
DualParam_Clean,NN+FD,E,20,2,,1.341818e-04
DualParam_Clean,NN+FD,E,10,6,,9.734942e-05
DualParam_Clean,NN+FD,E,5,7,,9.233240e-05
DualParam_Clean,NN+FD,E,2,8,,8.965553e-05
DualParam_Clean,NN+FD,E,1,9,,8.855428e-05
DualParam_Clean,NN+FD,E,0.5,9,,8.855428e-05
DualParam_Clean,NN+FD,E,0.1,11,,8.129804e-05
DualParam_Clean,NN+FD,nu,0.05,14,,5.899341e-05
DualParam_Clean,NN+FD,nu,0.02,21,,1.426651e-05
DualParam_Clean,NN+FD,nu,0.01,23,,3.100374e-06
DualParam_Clean,NN+FD,nu,0.005,24,,7.116687e-07
DualParam_Clean,NN+FD,nu,0.001,24,,7.116687e-07
DualParam_Clean,Baseline_Search,E,20,1,,2.621109e-05
DualParam_Clean,Baseline_Search,E,10,2,,8.898044e-07
DualParam_Clean,Baseline_Search,E,5,2,,8.898044e-07
DualParam_Clean,Baseline_Search,E,2,NOT_REACHED,,
DualParam_Clean,Baseline_Search,E,1,NOT_REACHED,,
DualParam_Clean,Baseline_Search,E,0.5,NOT_REACHED,,
DualParam_Clean,Baseline_Search,E,0.1,NOT_REACHED,,
DualParam_Clean,Baseline_Search,nu,0.05,0,,8.973524e-05
DualParam_Clean,Baseline_Search,nu,0.02,0,,8.973524e-05
DualParam_Clean,Baseline_Search,nu,0.01,0,,8.973524e-05
DualParam_Clean,Baseline_Search,nu,0.005,2,,8.898044e-07
DualParam_Clean,Baseline_Search,nu,0.001,NOT_REACHED,,
SingleE_Clean,NN+FD,E,20,2,,7.129827e-05
SingleE_Clean,NN+FD,E,10,6,,1.679776e-05
SingleE_Clean,NN+FD,E,5,7,,7.152385e-06
SingleE_Clean,NN+FD,E,2,8,,1.159921e-06
SingleE_Clean,NN+FD,E,1,18,,4.466476e-07
SingleE_Clean,NN+FD,E,0.5,18,,4.466476e-07
SingleE_Clean,NN+FD,E,0.1,18,,4.466476e-07
SingleE_Clean,Baseline_Search,E,20,1,,2.386386e-06
SingleE_Clean,Baseline_Search,E,10,1,,2.386386e-06
SingleE_Clean,Baseline_Search,E,5,1,,2.386386e-06
SingleE_Clean,Baseline_Search,E,2,7,,1.816860e-08
SingleE_Clean,Baseline_Search,E,1,7,,1.816860e-08
SingleE_Clean,Baseline_Search,E,0.5,7,,1.816860e-08
SingleE_Clean,Baseline_Search,E,0.1,12,,3.399640e-11

## SECTION 3: Forward Simulation MSE (predicted rollout vs target)
task,method,E_pred_infer,nu_pred_infer,mse_channel_1,mse_val_1,mse_channel_2,mse_val_2,mse_channel_3,mse_val_3,weighted_loss,clean_weighted_loss,obs_mode
DualParam_External_Noisy,NN+FD,450.697723,0.350807,mse_h,8.320000e-07,mse_s(3x3_cov),3.940000e-14,mse_F_mean,1.250000e-09,8.320000e-08,4.810000e-11,external
DualParam_External_Noisy,Baseline_Search,452.777771,0.351481,mse_h,8.220000e-07,mse_s(3x3_cov),3.650000e-12,mse_F_mean,1.770000e-07,8.580000e-08,3.760000e-09,external
DualParam_Clean,NN+FD,449.951813,0.349937,mse_h,1.880000e-12,mse_s(3x3_cov),2.210000e-14,mse_F_mean,4.480000e-11,2.260000e-10,2.260000e-10,full
DualParam_Clean,Baseline_Search,452.777771,0.351481,mse_h,1.060000e-09,mse_s(3x3_cov),3.660000e-12,mse_F_mean,1.780000e-07,8.900000e-07,8.900000e-07,full
SingleE_Clean,NN+FD,450.088379,0.35,mse_h,2.130000e-12,mse_s(3x3_cov),2.200000e-14,mse_F_mean,2.450000e-11,1.250000e-10,1.250000e-10,full
SingleE_Clean,Baseline_Search,450.002136,0.35,mse_h,1.000000e-12,mse_s(3x3_cov),1.930000e-13,mse_F_mean,4.370000e-12,2.480000e-11,2.480000e-11,full

## SECTION 4: Final Summary
task,method,learn_param,total_epochs_or_levels,initial_loss,final_loss,best_loss,loss_reduction_x,initial_E_pred,final_E_pred,initial_nu_pred,final_nu_pred,initial_E_abs_err,final_E_abs_err,best_E_abs_err,initial_nu_abs_err,final_nu_abs_err,best_nu_abs_err,converged_E_err_lt_1,converged_nu_err_lt_0p001,avg_time_per_step_s,total_time_s,n_forward_evals,final_forward_mse_main,obs_mode,hyperparams,notes
DualParam_External_Noisy,NN+FD,both,100,8.066830e-07,8.360000e-08,8.352488e-08,9.649318,426.381165,450.697723,0.270711,0.350807,23.618835,0.697723,0.056885,0.079289,8.066000e-04,8.981824e-05,YES,YES,1.23735,123.734993,500,mse_h=8.320000e-07,external,lr=0.003; fd_eps_E=1; fd_eps_nu=0.001; grid_size=; levels=; iters=; alpha_h=0.100000002; alpha_s=1000; alpha_F=0; noise_h=0.001,"final setting: noisy height target, external-observation loss"
DualParam_External_Noisy,Baseline_Search,both,3,4.685224e-07,8.580000e-08,8.584906e-08,5.460634,425,452.777771,0.343333,0.351481,25,2.777771,2.777771,0.006667,0.001481,0.001481,NO,NO,29.208585,87.625755,148,mse_h=8.220000e-07,external,lr=; fd_eps_E=; fd_eps_nu=; grid_size=7; levels=3; iters=; alpha_h=0.100000002; alpha_s=1000; alpha_F=0; noise_h=0.001,"final setting: noisy height target, external-observation loss"
DualParam_Clean,NN+FD,both,100,1.530692e-04,1.560000e-10,1.561576e-10,981212.820513,426.513489,449.951813,0.270769,0.349937,23.486511,0.048187,0.014008,0.079231,6.250000e-05,1.081228e-05,YES,YES,1.204796,120.479645,500,mse_h=1.880000e-12,full,lr=0.003; fd_eps_E=1; fd_eps_nu=0.001; grid_size=; levels=; iters=; alpha_h=1; alpha_s=10; alpha_F=5; noise_h=0,"clean simulated target, full observable loss"
DualParam_Clean,Baseline_Search,both,3,8.973524e-05,8.900000e-07,8.898044e-07,100.826112,425,452.777771,0.343333,0.351481,25,2.777771,2.777771,0.006667,0.001481,0.001481,NO,NO,29.037117,87.111351,148,mse_h=1.060000e-09,full,lr=; fd_eps_E=; fd_eps_nu=; grid_size=7; levels=3; iters=; alpha_h=1; alpha_s=10; alpha_F=5; noise_h=0,"clean simulated target, full observable loss"
SingleE_Clean,NN+FD,E,100,9.547456e-05,8.700000e-10,2.461478e-11,109740.873563,426.513702,450.088379,0.35,0.35,23.486298,0.088379,0.003021,5.960465e-09,0,5.960465e-09,YES,YES,0.894564,89.456383,300,mse_h=2.130000e-12,full,lr=0.003; fd_eps_E=1; fd_eps_nu=0.001; grid_size=; levels=; iters=; alpha_h=1; alpha_s=10; alpha_F=5; noise_h=0,"clean simulated target, recover E only"
SingleE_Clean,Baseline_Search,E,24,4.281432e-04,2.480000e-11,2.530192e-11,17263838.709677,513.525513,450.002136,0.35,0.35,63.525513,0.002136,6.103516e-04,0,0,0,YES,YES,1.949197,46.780727,27,mse_h=1.000000e-12,full,lr=; fd_eps_E=; fd_eps_nu=; grid_size=; levels=; iters=24; alpha_h=1; alpha_s=10; alpha_F=5; noise_h=0,"clean simulated target, recover E only"
